timestamp,unit_id,gps_lat,gps_lon,lidar_dist,battery_soc,torque_fl,torque_fr,torque_rl,torque_rr,ambient_temp,fault_label
2026-06-24 08:51:00,ROVER_08,37.375264,-121.983064,2.375,67.37,8.123,9.361,8.568,9.07,23.94,0
2026-06-24 08:52:00,ROVER_11,37.374063,-121.970069,1.824,72.01,7.369,4.886,6.252,7.766,15.13,0
2026-06-24 08:53:00,ROVER_08,37.40039,-121.952486,3.025,65.53,8.154,10.291,11.88,12.413,18.47,0
2026-06-24 08:54:00,ROVER_08,37.391903,-121.966159,2.659,65.86,12.119,10.653,8.131,11.788,21.08,0
2026-06-24 08:55:00,ROVER_18,37.394124,-121.97173,3.154,68.5,8.52,7.025,5.562,7.879,22.52,0
2026-06-24 08:56:00,ROVER_17,37.39759,-121.953456,3.409,96.62,6.025,7.428,8.744,4.019,22.88,0
2026-06-24 08:57:00,ROVER_15,37.397953,-121.970459,1.872,68.36,9.071,6.684,7.948,8.232,24.22,0
2026-06-24 08:58:00,ROVER_05,37.389996,-121.976793,3.423,74.26,9.065,8.266,10.569,9.982,22.53,0
2026-06-24 08:59:00,ROVER_05,37.380324,-121.980234,3.212,93.62,10.422,14.084,9.939,14.122,21.92,0
2026-06-24 09:00:00,ROVER_13,37.39495,-121.982095,2.21,62.83,9.239,14.317,9.531,8.442,21.03,0
2026-06-24 09:01:00,ROVER_11,37.387573,-121.965617,2.598,85.42,15.302,14.748,13.266,16.085,9.77,0
2026-06-24 09:02:00,ROVER_13,37.390322,-121.980495,2.296,62.58,13.489,11.846,10.019,11.924,19.79,0
2026-06-24 09:03:00,ROVER_11,37.392694,-121.974575,3.109,69.14,13.797,14.841,11.764,15.38,17.44,0
2026-06-24 09:04:00,ROVER_05,37.37453,-121.980014,3.359,60.21,11.319,9.539,7.887,13.441,26.22,0
2026-06-24 09:05:00,ROVER_07,37.381333,-121.976796,3.884,100,6.446,7.133,7.887,8.919,27.79,0
2026-06-24 09:06:00,ROVER_17,37.39724,-121.972004,3.481,64.68,5.242,5.54,4.661,6.811,25.84,0
2026-06-24 09:07:00,ROVER_01,37.378869,-121.961607,2.056,55.36,8.866,6.791,6.76,7.45,26.83,0
2026-06-24 09:08:00,ROVER_11,37.393536,-121.961322,2.21,51.08,9.973,14.947,10.897,12.107,17.96,0
2026-06-24 09:09:00,ROVER_01,37.383168,-121.972694,2.459,81.22,11.427,9.87,8.478,8.09,26.2,0
2026-06-24 09:10:00,ROVER_17,37.401748,-121.969343,2.864,89.96,11.37,8.447,11.494,6.218,24.66,0
2026-06-24 09:11:00,ROVER_06,37.371436,-121.964629,0.535,56.39,10.433,7.803,9.913,11.351,22.08,0
2026-06-24 09:12:00,ROVER_17,37.39552,-121.969123,2.947,55.44,12.873,12.239,10.098,6.527,24.93,0
2026-06-24 09:13:00,ROVER_09,37.393167,-121.9606,2.297,32.18,14.091,13.332,12.142,13.686,25.89,0
2026-06-24 09:14:00,ROVER_08,37.392162,-121.968393,3.727,52.24,7.772,7.395,8.011,7.419,26.6,0
2026-06-24 09:15:00,ROVER_04,37.37171,-121.966624,4.164,59.61,11.089,11.631,14.103,12.886,25.11,0
2026-06-24 09:16:00,ROVER_06,37.394444,-121.970937,2.689,72.65,9.146,7.398,7.96,4.82,21.88,0
2026-06-24 09:17:00,ROVER_12,37.391114,-121.948954,4.999,63.51,26.242,26.72,23.239,26.768,25.98,1
2026-06-24 09:18:00,ROVER_05,37.392427,-121.958324,3.536,87.69,11.535,13.085,10.036,9.093,20.43,0
2026-06-24 09:19:00,ROVER_10,37.407524,-121.971385,2.207,68.52,7.382,5.564,6.95,7.045,21.7,0
2026-06-24 09:20:00,ROVER_06,37.403557,-121.96827,3.929,52.75,5.753,3.939,7.741,7.218,31.3,0
2026-06-24 09:21:00,ROVER_08,37.387886,-121.965204,3.339,100,7.705,8.967,9.726,8.141,32.75,0
2026-06-24 09:22:00,ROVER_04,37.384823,-121.971753,2.271,85.49,9.302,13.544,13.314,14.102,28.75,0
2026-06-24 09:23:00,ROVER_02,37.402923,-121.989505,1.71,82.29,18.111,14.151,14.901,15.557,20.2,0
2026-06-24 09:24:00,ROVER_14,37.381144,-121.968234,2.78,58.2,8.181,3.028,6.305,5.714,24.41,0
2026-06-24 09:25:00,ROVER_19,37.382449,-121.961282,2.819,66.96,8.458,9.603,9.818,8.261,25.69,0
2026-06-24 09:26:00,ROVER_17,37.387782,-121.966923,3.053,66.78,10.026,8.007,9.074,11.463,21.27,0
2026-06-24 09:27:00,ROVER_17,37.384147,-121.987745,2.758,82.17,7.657,11.46,10.446,10.075,12.94,0
2026-06-24 09:28:00,ROVER_07,37.389672,-121.968097,4.367,43.6,3.765,6.724,4.358,4.653,21.97,1
2026-06-24 09:29:00,ROVER_12,37.41332,-121.966679,4.565,99.25,8.01,9.091,6.898,6.632,17.28,0
2026-06-24 09:30:00,ROVER_04,37.398356,-121.981523,1.982,56.2,12.365,13.314,14.492,12.258,20.77,0
2026-06-24 09:31:00,ROVER_18,37.394504,-121.984438,2.531,69.94,10.255,12.198,7.167,10.766,23.73,0
2026-06-24 09:32:00,ROVER_08,37.376371,-121.961995,6.791,39.96,17.388,17.819,18.838,20.934,21.76,1
2026-06-24 09:33:00,ROVER_19,37.409157,-121.981274,3.249,65.15,10.752,6.548,11.832,9.324,23.61,0
2026-06-24 09:34:00,ROVER_01,37.403307,-121.97399,3.73,58.05,12.855,13.814,12.711,12.333,24.86,0
2026-06-24 09:35:00,ROVER_14,37.385584,-121.97402,2.825,68.7,8.132,7.286,10.18,10.002,29.25,0
2026-06-24 09:36:00,ROVER_15,37.405883,-121.967131,3.423,53.93,11.138,9.982,11.195,9.914,27.43,0
2026-06-24 09:37:00,ROVER_07,37.385324,-121.975464,3.354,67.81,3.837,-1.577,0.628,-0.389,33.38,0
2026-06-24 09:38:00,ROVER_09,37.385558,-121.976057,5.207,68.7,6.98,6.08,7.314,6.359,22.2,0
2026-06-24 09:39:00,ROVER_07,37.387944,-121.985734,3.628,50.41,15.576,17.088,13.251,11.444,21.59,0
2026-06-24 09:40:00,ROVER_12,37.3831,-121.970065,1.71,77.96,11.864,12.031,13.813,13.902,21.98,0
2026-06-24 09:41:00,ROVER_18,37.391489,-121.980971,3.219,65.72,11.194,9.778,9.195,11.892,16.27,0
2026-06-24 09:42:00,ROVER_19,37.382416,-121.97481,3.028,65.39,3.042,3.789,4.474,5.394,27.62,0
2026-06-24 09:43:00,ROVER_04,37.387432,-121.959734,2.452,76.33,9.969,11.119,12.917,11.048,19.42,0
2026-06-24 09:44:00,ROVER_19,37.400019,-121.960562,4.062,88.63,9.174,11.127,10.007,12.643,16.85,0
2026-06-24 09:45:00,ROVER_02,37.392856,-121.979353,3.081,83.91,10.356,9.588,9.159,11.921,26.1,0
2026-06-24 09:46:00,ROVER_01,37.395904,-121.965514,3.224,41.76,4.859,7.494,4.695,4.653,17.51,0
2026-06-24 09:47:00,ROVER_16,37.397149,-121.98093,3.163,81.68,2.406,2.113,0.645,1.941,22.93,0
2026-06-24 09:48:00,ROVER_04,37.393296,-121.976818,3.24,52.64,13.22,11.213,13.721,12.314,22.03,0
2026-06-24 09:49:00,ROVER_14,37.373815,-121.971599,2.479,54.46,12.759,11.421,10.438,11.286,20.57,0
2026-06-24 09:50:00,ROVER_08,37.384546,-121.971796,1.984,58.5,14.97,15.402,14.298,14.124,16.45,0
2026-06-24 09:51:00,ROVER_09,37.394232,-121.969192,4.576,79.45,7.832,6.964,10.157,6.826,18.68,0
2026-06-24 09:52:00,ROVER_18,37.39965,-121.964727,3.776,36.34,9.602,10.093,10.717,13.824,24.35,0
2026-06-24 09:53:00,ROVER_08,37.380837,-121.968749,4.178,67.95,6.827,10.016,8.026,5.238,23.38,0
2026-06-24 09:54:00,ROVER_07,37.379127,-121.959589,1.587,62.21,9.163,10.507,10.503,11.664,23.96,0
2026-06-24 09:55:00,ROVER_06,37.394189,-121.970933,3.221,51.32,9.507,10.129,11.186,11.154,20.06,0
2026-06-24 09:56:00,ROVER_14,37.39505,-121.979957,2.798,77.1,4.864,5.659,6.89,7.671,28.54,0
2026-06-24 09:57:00,ROVER_01,37.407555,-121.970257,2.845,47.78,11.298,11.664,11.657,9.138,28.44,0
2026-06-24 09:58:00,ROVER_04,37.369705,-121.959841,3.06,86.39,14.978,17.321,13.215,12.232,23.64,0
2026-06-24 09:59:00,ROVER_05,37.382748,-121.948152,2.521,71.33,8.038,9.123,8.599,8.052,22.77,0
2026-06-24 10:00:00,ROVER_18,37.371106,-121.967516,3.217,58.79,10.838,10.379,10.204,9.086,24.8,0
2026-06-24 10:01:00,ROVER_07,37.354799,-121.976152,3.088,67.4,13.25,9.023,8.62,10.921,30.42,0
2026-06-24 10:02:00,ROVER_13,37.385173,-121.961953,2.376,46.91,13.659,9.205,12.992,11.801,27.49,0
2026-06-24 10:03:00,ROVER_05,37.392025,-121.975837,3.098,44.94,5.732,4.319,8.841,5.901,21.31,0
2026-06-24 10:04:00,ROVER_18,37.387636,-121.94878,3.425,80.83,11.087,11.026,12.669,13.064,27.55,0
2026-06-24 10:05:00,ROVER_15,37.382735,-121.968703,3.047,47.77,11.843,13.716,10.582,11.199,23.63,0
2026-06-24 10:06:00,ROVER_01,37.387549,-121.967706,3.038,62.14,5.19,3.626,6.352,4.122,20.28,0
2026-06-24 10:07:00,ROVER_19,37.390309,-121.95542,3.363,85.87,17.422,14.93,15.765,14.918,23.37,0
2026-06-24 10:08:00,ROVER_12,37.387504,-121.963273,2.26,75.35,8.219,10.757,7.45,9.183,24.8,0
2026-06-24 10:09:00,ROVER_17,37.37048,-121.961837,3.435,81.7,12.536,14.52,13.481,17.113,23.62,0
2026-06-24 10:10:00,ROVER_18,37.402323,-121.969234,3.914,64.79,12.377,15.315,12.115,7.861,17.84,0
2026-06-24 10:11:00,ROVER_15,37.410294,-121.954275,2.834,70.71,4.372,6.639,6.692,4.853,28.18,0
2026-06-24 10:12:00,ROVER_15,37.361372,-121.979509,3.137,62.89,13.641,15.97,16.043,15.177,23.78,0
2026-06-24 10:13:00,ROVER_07,37.376404,-121.981324,3.258,65.27,12.148,10.54,9.869,9.154,28.38,0
2026-06-24 10:14:00,ROVER_14,37.381176,-121.976221,8.605,42.81,11.548,9.451,8.7,10.951,19.84,1
2026-06-24 10:15:00,ROVER_17,37.386509,-121.964994,3.104,50.92,6.389,4.23,5.462,6.116,28.49,0
2026-06-24 10:16:00,ROVER_03,37.37276,-121.975365,1.339,79.14,12.054,9.018,10.393,12.161,31.29,0
2026-06-24 10:17:00,ROVER_13,37.392643,-121.970764,3.074,67.85,8.877,6.003,6.552,7.786,27.92,0
2026-06-24 10:18:00,ROVER_20,37.374897,-121.950023,2.397,36.84,13.012,13.684,10.536,12.898,25.95,0
2026-06-24 10:19:00,ROVER_19,37.385659,-121.965143,0.574,80.38,9.516,10.147,11.011,8.752,20.21,0
2026-06-24 10:20:00,ROVER_18,37.398584,-121.976565,3.495,58.68,13.915,12.779,11.978,13.427,19.04,0
2026-06-24 10:21:00,ROVER_16,37.397063,-121.985523,4.364,75.08,8.057,8.77,8.778,7.853,16.05,0
2026-06-24 10:22:00,ROVER_06,37.385629,-121.969709,2.471,79.59,7.747,5.493,7.578,7.491,26.76,0
2026-06-24 10:23:00,ROVER_01,37.381658,-121.985615,1.566,28.27,17.814,20.222,18.298,18.875,27.16,1
2026-06-24 10:24:00,ROVER_10,37.397232,-121.963333,3.008,71.62,7.946,9.628,9.393,8.33,14.63,0
2026-06-24 10:25:00,ROVER_07,37.398219,-121.97312,3.806,45.5,12.346,9.842,12.717,11.082,21.91,0
2026-06-24 10:26:00,ROVER_07,37.389406,-121.956804,3.135,46.6,12.077,10.394,13.956,12.231,27.81,1
2026-06-24 10:27:00,ROVER_18,37.393802,-121.955924,4.877,39.05,25.013,19.53,21.368,21.294,31.25,1
2026-06-24 10:28:00,ROVER_19,37.374468,-121.962564,2.596,42.96,14.018,16.33,16.186,14.256,29.76,0
2026-06-24 10:29:00,ROVER_10,37.383308,-121.97703,2.777,100,7.511,9.833,9.362,5.175,30.94,0
2026-06-24 10:30:00,ROVER_15,37.372253,-121.985016,4.104,81.48,3.257,3.336,3.829,4.193,35.53,0
2026-06-24 10:31:00,ROVER_06,37.393211,-121.968634,4.374,56.94,16.29,14.59,14.637,15.806,24.81,1
2026-06-24 10:32:00,ROVER_18,37.363984,-121.969794,3.404,88.08,12.087,15.258,9.505,12.041,24.7,0
2026-06-24 10:33:00,ROVER_04,37.390708,-121.972719,3.471,80.3,3.866,4.883,2.794,3.572,17.12,0
2026-06-24 10:34:00,ROVER_05,37.386484,-121.977236,2.428,78.11,10.842,9.096,10.858,10.608,17.5,0
2026-06-24 10:35:00,ROVER_05,37.400883,-121.969438,7.068,28.95,23.721,22.97,22.978,25.419,22.06,1
2026-06-24 10:36:00,ROVER_17,37.399875,-121.957373,3.341,49.55,11.815,10.789,13.231,12.304,17.97,0
2026-06-24 10:37:00,ROVER_20,37.397438,-121.972615,2.301,80.56,7.085,6.319,6.636,7.611,23.27,0
2026-06-24 10:38:00,ROVER_11,37.373204,-121.980344,2.612,77.91,12.704,11.877,13.931,12.499,25.52,0
2026-06-24 10:39:00,ROVER_10,37.385212,-121.956064,3.101,52.66,13.015,10.406,13.048,11.359,22.76,0
2026-06-24 10:40:00,ROVER_11,37.407622,-121.974524,5.528,38.17,20.51,17.956,19.709,21.369,22.63,1
2026-06-24 10:41:00,ROVER_11,37.366543,-121.95941,3.873,33.41,23.242,23.21,22.853,24.288,24.02,1
2026-06-24 10:42:00,ROVER_12,37.393907,-121.970803,2.078,56.1,10.406,12.748,13.308,13.748,22.92,0
2026-06-24 10:43:00,ROVER_16,37.384443,-121.979955,2.283,61.31,12.71,8.459,10.39,9.223,23.63,0
2026-06-24 10:44:00,ROVER_15,37.385642,-121.991419,3.431,55.06,11.305,9.289,9.85,9.146,23.21,0
2026-06-24 10:45:00,ROVER_05,37.387127,-121.982267,4.398,58.92,7.337,6.29,6.492,5.594,30.95,0
2026-06-24 10:46:00,ROVER_15,37.396005,-121.97036,3.391,58.66,11.866,12.098,14.108,11.817,26.0,0
2026-06-24 10:47:00,ROVER_15,37.3852,-121.969848,4.372,35.07,21.751,20.205,21.099,21.267,29.95,1
2026-06-24 10:48:00,ROVER_01,37.390806,-121.984923,2.327,74.21,10.639,11.325,13.027,9.606,22.93,0
2026-06-24 10:49:00,ROVER_02,37.399671,-121.977973,2.638,74.91,9.306,10.67,10.339,10.061,36.24,0
2026-06-24 10:50:00,ROVER_15,37.380381,-121.958463,2.578,65.16,7.962,8.47,5.442,7.986,28.86,0
2026-06-24 10:51:00,ROVER_19,37.387199,-121.978624,3.59,68.59,9.754,4.204,4.477,8.52,24.79,0
2026-06-24 10:52:00,ROVER_11,37.363178,-121.963715,3.812,94.12,4.994,10.676,6.614,10.736,19.58,0
2026-06-24 10:53:00,ROVER_14,37.387173,-121.97036,5.304,47.07,6.063,11.867,8.563,7.685,17.79,1
2026-06-24 10:54:00,ROVER_05,37.39086,-121.958215,3.543,47.03,11.218,11.939,11.167,11.661,22.5,0
2026-06-24 10:55:00,ROVER_18,37.382221,-121.94474,3.138,59.11,11.953,11.517,10.646,10.496,18.61,0
2026-06-24 10:56:00,ROVER_17,37.391457,-121.974944,3.523,64.81,9.852,10.489,7.454,9.586,19.92,0
2026-06-24 10:57:00,ROVER_14,37.408018,-121.951386,2.269,60.28,9.895,9.374,8.314,10.578,20.76,0
2026-06-24 10:58:00,ROVER_17,37.384183,-121.956583,1.512,76.12,12.715,10.422,8.511,10.071,26.13,0
2026-06-24 10:59:00,ROVER_11,37.402888,-121.970208,2.532,29.5,9.099,7.55,12.409,9.712,18.84,0
2026-06-24 11:00:00,ROVER_05,37.400396,-121.966945,2.021,56.65,14.581,13.536,11.896,12.374,22.08,0
2026-06-24 11:01:00,ROVER_11,37.387534,-121.971541,3.673,81.63,9.186,8.668,5.83,8.058,33.39,0
2026-06-24 11:02:00,ROVER_01,37.384589,-121.979084,3.112,87.77,16.201,13.381,12.647,11.272,32.99,0
2026-06-24 11:03:00,ROVER_18,37.385756,-121.971962,2.026,81.62,3.485,4.995,6.111,4.669,16.98,0
2026-06-24 11:04:00,ROVER_20,37.392863,-121.963659,3.113,81.28,8.673,5.947,3.477,6.666,19.15,0
2026-06-24 11:05:00,ROVER_17,37.383766,-121.960873,3.488,57.67,12.486,14.17,17.593,13.496,27.7,0
2026-06-24 11:06:00,ROVER_10,37.388145,-121.96964,2.704,65.47,6.095,6.675,4.652,5.587,23.38,0
2026-06-24 11:07:00,ROVER_01,37.381916,-121.983649,3.143,44.01,10.103,10.14,11.415,10.843,22.25,0
2026-06-24 11:08:00,ROVER_14,37.392997,-121.98501,2.279,46.26,6.761,7.598,4.761,8.61,24.61,0
2026-06-24 11:09:00,ROVER_14,37.392322,-121.964672,1.856,67.52,12.078,12.435,12.626,9.964,22.47,0
2026-06-24 11:10:00,ROVER_17,37.378983,-121.96935,2.026,73.27,11.724,8.452,11.847,11.159,21.77,0
2026-06-24 11:11:00,ROVER_19,37.405204,-121.983047,2.934,78.17,13.199,12.888,14.848,11.261,24.73,0
2026-06-24 11:12:00,ROVER_02,37.395847,-121.960655,4.702,66.92,11.716,9.524,10.152,6.195,25.11,0
2026-06-24 11:13:00,ROVER_01,37.392083,-121.967653,1.655,69.16,8.186,7.206,6.146,7.92,17.09,0
2026-06-24 11:14:00,ROVER_05,37.390751,-121.974581,1.266,40.63,8.099,2.723,7.781,5.35,24.46,0
2026-06-24 11:15:00,ROVER_15,37.382295,-121.963984,2.911,91.45,8.437,7.36,5.71,8.632,23.24,0
2026-06-24 11:16:00,ROVER_13,37.40506,-121.962339,5.357,38.94,23.87,24.983,23.068,21.67,24.09,1
2026-06-24 11:17:00,ROVER_13,37.385601,-121.979664,2.684,86.0,12.679,10.411,11.723,13.921,27.31,0
2026-06-24 11:18:00,ROVER_10,37.375405,-121.960922,2.917,84.94,11.028,9.669,11.904,11.984,23.07,0
2026-06-24 11:19:00,ROVER_17,37.37389,-121.974741,3.179,74.88,11.135,11.868,12.519,9.622,23.91,0
2026-06-24 11:20:00,ROVER_18,37.384482,-121.987815,2.269,58.72,6.963,9.226,11.631,8.437,16.62,0
2026-06-24 11:21:00,ROVER_12,37.378361,-121.969316,2.083,41.86,9.726,8.634,8.541,9.878,30.03,0
2026-06-24 11:22:00,ROVER_09,37.390145,-121.995015,2.783,96.11,14.193,12.398,12.528,14.489,21.02,0
2026-06-24 11:23:00,ROVER_16,37.375249,-121.974278,2.446,75.87,10.617,11.488,10.219,10.446,27.82,0
2026-06-24 11:24:00,ROVER_09,37.377931,-121.980108,3.145,84.5,10.706,8.634,12.244,9.956,27.16,0
2026-06-24 11:25:00,ROVER_20,37.379912,-121.968669,1.109,59.23,11.198,11.881,11.223,11.562,15.58,0
2026-06-24 11:26:00,ROVER_02,37.393938,-121.954975,2.985,61.5,9.709,9.774,11.284,10.596,25.22,0
2026-06-24 11:27:00,ROVER_02,37.390898,-121.988268,4.859,66.2,10.572,11.151,10.941,11.501,16.62,0
2026-06-24 11:28:00,ROVER_03,37.400928,-121.961268,2.991,55.27,8.314,8.302,10.141,10.152,19.09,0
2026-06-24 11:29:00,ROVER_03,37.396285,-121.965624,2.078,62.67,13.7,17.265,16.112,12.802,19.37,0
2026-06-24 11:30:00,ROVER_14,37.409302,-121.975569,3.522,77.34,12.428,13.917,11.692,14.618,26.42,0
2026-06-24 11:31:00,ROVER_13,37.375561,-121.9746,5.35,26.58,16.337,16.825,20.645,16.415,29.53,1
2026-06-24 11:32:00,ROVER_18,37.381589,-121.974749,3.458,27.7,9.651,7.179,9.059,6.867,20.77,0
2026-06-24 11:33:00,ROVER_16,37.390154,-121.978552,2.321,74.96,7.17,7.441,5.596,7.233,22.83,0
2026-06-24 11:34:00,ROVER_01,37.39966,-121.963183,3.118,88.61,4.379,7.02,5.764,8.695,19.68,0
2026-06-24 11:35:00,ROVER_04,37.369991,-121.988647,1.88,65.13,11.418,9.352,8.96,9.01,24.25,0
2026-06-24 11:36:00,ROVER_03,37.384688,-121.981044,2.758,88.04,6.534,7.981,7.943,9.325,18.41,0
2026-06-24 11:37:00,ROVER_13,37.399337,-121.960057,2.038,59.97,15.802,17.316,16.466,16.195,18.06,0
2026-06-24 11:38:00,ROVER_14,37.375721,-121.963169,2.494,70.54,13.497,17.201,15.135,13.189,21.33,0
2026-06-24 11:39:00,ROVER_09,37.390215,-121.978202,3.855,68.03,21.176,17.687,19.067,17.555,17.9,0
2026-06-24 11:40:00,ROVER_10,37.379169,-121.971331,2.661,65.99,8.037,8.901,8.397,7.324,20.28,0
2026-06-24 11:41:00,ROVER_10,37.382212,-121.971993,2.661,62.76,4.797,4.897,5.179,4.815,17.0,0
2026-06-24 11:42:00,ROVER_11,37.399342,-121.962904,2.606,49.4,6.914,6.539,7.254,8.486,28.38,0
2026-06-24 11:43:00,ROVER_04,37.391653,-121.976921,2.944,60.13,7.81,11.943,9.878,9.705,26.26,0
2026-06-24 11:44:00,ROVER_04,37.368067,-121.990921,2.378,67.43,13.022,12.511,10.297,14.194,27.67,0
2026-06-24 11:45:00,ROVER_17,37.394587,-121.994643,3.708,83.1,13.225,11.541,12.911,12.32,21.43,0
2026-06-24 11:46:00,ROVER_11,37.386771,-121.961018,1.528,61.22,10.661,11.199,9.13,9.683,16.83,0
2026-06-24 11:47:00,ROVER_16,37.380023,-121.967641,3.169,55.78,12.87,11.886,11.797,12.452,25.78,0
2026-06-24 11:48:00,ROVER_12,37.377724,-121.979747,1.764,48.14,12.434,13.567,13.612,12.223,18.11,0
2026-06-24 11:49:00,ROVER_01,37.376836,-121.989614,2.889,41.61,8.904,7.793,9.942,8.959,21.87,1
2026-06-24 11:50:00,ROVER_19,37.386063,-121.974137,3.703,86.17,8.18,6.496,6.177,8.733,25.46,0
2026-06-24 11:51:00,ROVER_08,37.395576,-121.975159,4.025,67.95,10.187,11.655,11.273,13.107,28.65,0
2026-06-24 11:52:00,ROVER_04,37.395975,-121.977046,2.991,54.37,10.108,12.242,11.322,10.769,25.21,0
2026-06-24 11:53:00,ROVER_09,37.399675,-121.970926,2.839,66.0,9.066,9.608,11.404,13.045,30.15,0
2026-06-24 11:54:00,ROVER_09,37.393925,-121.984021,2.292,69.16,9.606,9.61,8.937,8.833,26.1,0
2026-06-24 11:55:00,ROVER_11,37.363019,-121.980831,2.716,33.93,13.535,10.062,11.314,6.654,31.61,0
2026-06-24 11:56:00,ROVER_12,37.385497,-121.973095,1.829,88.31,8.631,11.544,10.464,13.853,24.03,0
2026-06-24 11:57:00,ROVER_05,37.377857,-121.974878,2.863,51.06,14.611,13.073,11.862,17.127,14.15,0
2026-06-24 11:58:00,ROVER_03,37.405829,-121.964554,5.8,56.83,14.3,16.226,17.332,13.463,21.38,1
2026-06-24 11:59:00,ROVER_06,37.39351,-121.966844,4.8,44.0,14.405,12.082,12.979,14.783,17.6,0
2026-06-24 12:00:00,ROVER_05,37.383089,-121.976124,2.032,76.74,11.222,13.245,12.741,12.784,31.44,0
2026-06-24 12:01:00,ROVER_19,37.397744,-121.954041,4.006,74.1,12.71,12.223,14.578,13.362,20.91,0
2026-06-24 12:02:00,ROVER_20,37.398425,-121.958659,5.969,39.13,14.608,11.543,15.584,14.298,28.84,1
2026-06-24 12:03:00,ROVER_13,37.379366,-121.983936,2.668,70.74,6.827,7.247,6.166,7.412,20.91,0
2026-06-24 12:04:00,ROVER_05,37.383871,-121.974209,1.935,64.13,6.214,12.523,8.33,11.581,22.33,0
2026-06-24 12:05:00,ROVER_19,37.380619,-121.959053,2.579,62.43,2.598,2.67,2.882,5.593,26.53,0
2026-06-24 12:06:00,ROVER_18,37.390854,-121.970132,2.405,100,8.392,7.759,10.821,7.471,31.78,0
2026-06-24 12:07:00,ROVER_09,37.390395,-121.9712,2.386,78.64,4.216,6.423,4.805,4.756,23.74,0
2026-06-24 12:08:00,ROVER_06,37.40621,-121.973497,2.584,47.33,8.805,9.516,8.245,6.45,27.35,0
2026-06-24 12:09:00,ROVER_11,37.373143,-121.96697,2.073,56.6,9.566,7.423,3.904,6.43,20.26,0
2026-06-24 12:10:00,ROVER_18,37.385355,-121.953667,4.394,37.92,15.193,15.345,15.026,12.716,25.97,1
2026-06-24 12:11:00,ROVER_10,37.367028,-121.991389,3.897,64.19,11.762,12.207,11.18,11.046,19.32,0
2026-06-24 12:12:00,ROVER_05,37.384664,-121.964603,3.506,49.37,8.091,3.935,2.161,6.099,18.74,0
2026-06-24 12:13:00,ROVER_15,37.368837,-121.955823,2.488,100,7.086,8.607,8.723,9.396,25.28,0
2026-06-24 12:14:00,ROVER_02,37.40241,-121.968474,3.312,57.73,6.436,5.106,4.331,7.254,14.51,0
2026-06-24 12:15:00,ROVER_05,37.388473,-121.970531,1.989,71.74,11.186,12.923,14.888,10.611,26.61,0
2026-06-24 12:16:00,ROVER_06,37.405133,-121.980194,4.394,40.82,9.29,9.354,9.573,4.867,19.8,0
2026-06-24 12:17:00,ROVER_12,37.412244,-121.968165,2.371,68.91,13.002,14.095,14.666,14.611,19.77,0
2026-06-24 12:18:00,ROVER_02,37.393398,-121.970032,6.131,30.66,19.803,17.017,18.525,16.091,23.83,1
2026-06-24 12:19:00,ROVER_17,37.385018,-121.961263,3.391,66.28,7.718,7.911,11.273,9.325,27.21,0
2026-06-24 12:20:00,ROVER_20,37.39969,-121.979788,2.557,46.78,9.524,11.387,12.735,11.57,20.25,1
2026-06-24 12:21:00,ROVER_11,37.381998,-121.974334,2.142,36.36,7.883,9.635,8.493,10.828,27.43,0
2026-06-24 12:22:00,ROVER_15,37.3867,-121.976031,3.014,75.16,7.357,9.139,7.65,9.481,19.56,0
2026-06-24 12:23:00,ROVER_18,37.386993,-121.972499,2.603,56.77,11.338,10.651,13.045,9.701,22.23,0
2026-06-24 12:24:00,ROVER_20,37.391423,-121.958338,2.214,70.39,12.922,13.93,15.242,15.36,27.46,0
2026-06-24 12:25:00,ROVER_17,37.378323,-121.987585,8.01,14.68,16.414,13.42,14.121,14.741,18.99,1
2026-06-24 12:26:00,ROVER_03,37.39651,-121.978108,2.914,64.25,8.523,11.6,11.925,11.71,23.95,0
2026-06-24 12:27:00,ROVER_16,37.38583,-121.966769,1.965,49.36,8.768,9.301,11.271,10.322,12.09,0
2026-06-24 12:28:00,ROVER_11,37.373251,-121.95763,3.273,75.62,7.75,6.741,7.885,8.34,22.21,0
2026-06-24 12:29:00,ROVER_08,37.374495,-121.953754,3.827,86.97,6.357,9.725,12.948,11.66,32.71,0
2026-06-24 12:30:00,ROVER_02,37.393666,-121.973394,4.246,51.58,11.552,10.527,11.858,10.856,20.23,0
2026-06-24 12:31:00,ROVER_04,37.394398,-121.976353,4.054,87.62,12.734,12.019,11.403,8.986,25.56,0
2026-06-24 12:32:00,ROVER_05,37.383618,-121.972606,2.986,69.11,6.388,7.795,8.908,7.975,27.91,0
2026-06-24 12:33:00,ROVER_06,37.372126,-121.993036,0.877,67.33,13.581,10.784,11.606,10.48,25.79,0
2026-06-24 12:34:00,ROVER_16,37.393454,-121.970561,3.614,76.28,9.14,8.133,6.396,9.969,28.6,0
2026-06-24 12:35:00,ROVER_16,37.392026,-121.967137,3.646,54.89,15.332,15.032,13.428,13.701,27.75,0
2026-06-24 12:36:00,ROVER_05,37.401021,-121.999844,4.009,57.0,11.785,12.32,11.327,10.808,19.34,0
2026-06-24 12:37:00,ROVER_08,37.397287,-121.969126,3.184,74.59,10.359,9.86,12.264,10.775,22.6,0
2026-06-24 12:38:00,ROVER_06,37.388576,-121.968931,3.069,42.98,6.644,7.541,5.066,5.619,28.68,0
